Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl_prop[1]	bl_prop[2]	bl_prop[3]	bl_prop[4]	bl_prop[5]	bl_prop[6]	bl_prop[7]	bl_prop[8]	bl_prop[9]	bl_prop[10]	bl_prop[11]	bl_prop[12]	bl_prop[13]	bl_prop[14]	bl_prop[15]	bl_prop[16]	bl_prop[17]	bl_prop[18]	bl_prop[19]	bl_prop[20]	bl_prop[21]	bl_prop[22]	bl_prop[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	rate_mult[1]	rate_mult[2]	rate_mult[3]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tl
4290	-2413.96	-2445.13	31.1747	0.004996776	0.177487	0.340841	0.306113	0.17556	0.00446659	0.00709444	0.00459428	0.00245681	0.00336812	0.000901363	0.0016117	0.000623599	0.00204913	0.000336589	9.26158e-05	0.00385128	0.00223378	0.00707101	0.000286325	0.000818279	0.000396628	0.00183796	0.000158198	0.00115133	0.00197466	0.00253176	0.000494538	0.0886211	0.14076	0.0911545	0.0487453	0.0668266	0.0178838	0.0319775	0.0123728	0.0406565	0.00667822	0.00183758	0.0764128	0.0443202	0.140295	0.00568094	0.0162354	0.00786946	0.0364668	0.0031388	0.0228434	0.0391789	0.0502323	0.00981206	0.15178	0.344698	0.0712393	0.0870612	0.289925	0.0552963	1	0.754108	2.60572	1.81651e-121	6.38433e-61	1.66795e-25	4	0.05040099
4300	-2412.46	-2445.3	32.8387	0.004732149	0.191062	0.319793	0.315484	0.173662	0.00051731	0.00616449	0.00542042	0.00616021	0.0105967	0.000996507	0.00203999	0.000887137	0.0045325	0.00019349	0.000461976	0.00572927	0.00432574	0.00326289	0.00111251	0.00222218	0.00143071	0.000506647	0.000985713	0.0037145	0.00185239	0.00728004	0.00083209	0.007263	0.0865491	0.0761023	0.086489	0.148777	0.0139909	0.0286413	0.0124554	0.063636	0.00271658	0.00648611	0.0804387	0.0607332	0.0458108	0.0156196	0.0311993	0.020087	0.0071133	0.0138394	0.0521513	0.0260075	0.102211	0.0116825	0.128568	0.484019	0.036475	0.0679289	0.237678	0.0453313	1	0.652241	1.82174	3.32158e-128	2.73011e-64	6.66747e-27	4	0.07122538
4310	-2417.77	-2447.49	29.7179	0.006703765	0.183633	0.346239	0.303217	0.16691	0.00207576	0.00712019	0.00318919	0.00406955	0.00527134	0.000585322	0.000479642	0.00126426	0.00120694	0.000341257	9.78449e-05	0.0065208	0.00224556	0.00278762	0.000740598	0.00187376	0.000784425	0.000210377	0.000388863	0.00244723	0.00136328	0.00271268	0.000908796	0.0426362	0.146249	0.0655062	0.0835889	0.108274	0.0120226	0.00985189	0.025968	0.0247907	0.00700945	0.00200974	0.133938	0.046124	0.0572579	0.015212	0.0384871	0.0161122	0.00432116	0.00798729	0.0502663	0.0280019	0.0557188	0.0186668	0.116279	0.251309	0.106661	0.0700524	0.406108	0.0495905	1	0.750763	3.33721	8.70109e-91	1.39707e-45	3.87995e-19	4	0.04868527
4320	-2414.71	-2447.36	32.6528	0.008102286	0.17564	0.372203	0.292513	0.159645	0.00461787	0.00312629	0.00574832	0.0044412	0.0063761	0.000613304	0.000958846	0.000776487	0.00101732	0.000503709	0.000131262	0.00262171	0.00168569	0.00390789	0.000155594	0.00114388	0.00106494	0.000202854	0.000630483	0.00443843	0.000934345	0.00532365	0.000669898	0.0903869	0.0611918	0.112514	0.0869288	0.124801	0.0120044	0.0187678	0.0151984	0.0199123	0.00985923	0.00256924	0.0513155	0.0329944	0.0764901	0.00304548	0.0223895	0.0208443	0.00397052	0.0123406	0.0868746	0.0182882	0.104201	0.0131121	0.0921654	0.312581	0.0719794	0.0846922	0.363261	0.0753207	1	0.532133	1.83522	2.76234e-75	7.87076e-38	6.39197e-16	4	0.05109007
4330	-2416.78	-2450.67	33.8894	0.003425887	0.170571	0.341272	0.33825	0.149907	0.00354535	0.0107365	0.00626989	0.018201	0.00771288	0.00211117	0.00131087	0.00125682	0.00441157	0.00146261	0.000682206	0.00797976	0.00669064	0.00892396	0.00214322	0.00333291	0.000977667	0.000454764	0.00245483	0.00709745	0.000801158	0.00914409	0.000699194	0.032706	0.0990446	0.0578401	0.167905	0.0711517	0.0194756	0.0120928	0.0115942	0.040697	0.0134926	0.00629338	0.0736137	0.0617215	0.082324	0.0197713	0.0307463	0.00901903	0.00419522	0.0226459	0.0654744	0.00739072	0.0843547	0.00645009	0.164864	0.356076	0.0454892	0.108512	0.2485	0.0765597	1	0.507487	1.23169	1.02483e-176	1.51665e-88	5.71693e-37	4	0.1084005
4340	-2411.66	-2443.46	31.8031	0.003587344	0.165609	0.342793	0.328827	0.162771	0.0024218	0.00811628	0.00825583	0.00700091	0.0129609	0.00100682	0.000517682	0.00108847	0.00192518	0.000328648	0.000509941	0.00482547	0.00263679	0.0081995	0.00242626	0.001837	0.0020483	0.000660874	0.000576514	0.00319274	0.000319516	0.00283771	0.000257752	0.0327487	0.109752	0.111639	0.0946696	0.175264	0.0136147	0.00700034	0.0147189	0.0260331	0.00444414	0.00689567	0.0652523	0.0356559	0.110878	0.0328091	0.0248409	0.0276981	0.00893666	0.0077959	0.0431738	0.00432065	0.0383728	0.00348544	0.179702	0.475721	0.0177738	0.0475535	0.243249	0.0360008	1	0.40309	2.0475	8.32025e-169	1.36653e-84	2.50333e-35	4	0.07395091
4350	-2410.83	-2443.51	32.6854	0.0007471115	0.152819	0.349708	0.33546	0.162014	0.0013657	0.00564351	0.00650347	0.00428578	0.00749146	0.000782126	0.00140281	0.001178	0.00233317	0.00082889	0.000695037	0.00711195	0.00392556	0.00483821	0.00090333	0.00327989	0.000552754	0.000866733	0.000315117	0.00689369	0.000662495	0.00341032	0.000360704	0.0208089	0.0859888	0.0990918	0.0653015	0.114146	0.0119171	0.0213742	0.0179488	0.0355499	0.0126296	0.0105901	0.108363	0.0598128	0.0737188	0.0137638	0.0499749	0.00842219	0.0132062	0.00480136	0.105038	0.0100943	0.0519622	0.00549597	0.123214	0.401363	0.0858359	0.0732152	0.290076	0.0262946	1	0.446132	1.74024	0	0	9.93909e-168	4	0.06563069
4360	-2415.93	-2447.37	31.4446	0.0301852	0.184406	0.341012	0.312372	0.162209	0.00308104	0.00690021	0.00536688	0.00737657	0.0048471	0.000705369	0.0017685	0.000560961	0.000999351	0.00059068	0.000887544	0.00218594	0.00512681	0.00433207	0.00074938	0.0046478	0.000432521	0.0020023	0.000295927	0.00126117	0.000213601	0.00395391	0.00185313	0.0512321	0.114738	0.0892416	0.122659	0.0805987	0.011729	0.029407	0.00932777	0.0166174	0.00982195	0.0147583	0.0363482	0.0852496	0.0720346	0.0124608	0.0772846	0.00719204	0.0332947	0.00492073	0.0209711	0.00355181	0.0657464	0.0308143	0.129918	0.35681	0.0143382	0.0575775	0.361525	0.0798314	1	0.355401	1.95082	6.33128e-21	1.1893e-10	0.000121643	3.99988	0.06013877
4370	-2410.38	-2441.71	31.3292	0.101352	0.158453	0.353114	0.323458	0.164975	0.00212035	0.00703273	0.0077549	0.00411002	0.00793775	0.00236685	0.0011526	0.00115528	0.00206475	0.000189909	0.000267894	0.00395073	0.00678628	0.00948605	0.000402753	0.000861325	0.00024506	0.00231925	0.000715477	0.00255536	0.000256299	0.00535913	0.00037238	0.0305249	0.101244	0.111641	0.0591683	0.114273	0.0340735	0.016593	0.0166316	0.0297244	0.00273395	0.00385663	0.0568753	0.0976962	0.136562	0.00579808	0.0123997	0.00352792	0.0333882	0.0103001	0.0367873	0.00368971	0.0771507	0.00536083	0.0529624	0.403143	0.0895413	0.0523982	0.329005	0.0729503	1	0.391507	1.7823	6.33335e-07	0.00118225	0.0974037	3.90141	0.06946314
4380	-2412.81	-2442.99	30.1812	0.1551818	0.182828	0.327898	0.329733	0.159541	0.0027701	0.00995171	0.00348602	0.0066865	0.00776271	0.00239328	0.000909607	0.000559352	0.00257873	0.000335125	0.00063372	0.00294165	0.00368535	0.00714614	0.000463589	0.000708734	0.000171018	0.00309106	0.000428272	0.00880392	0.000151673	0.00495643	0.000596352	0.0388999	0.13975	0.0489534	0.0938969	0.10901	0.0336082	0.0127734	0.00785485	0.0362125	0.00470608	0.00889918	0.0413089	0.0517525	0.100352	0.00651008	0.00995259	0.00240156	0.0434071	0.00601412	0.123631	0.00212991	0.069602	0.00837444	0.0362873	0.427339	0.0381465	0.0755613	0.377258	0.0454075	1	0.44088	2.17991	7.22121e-05	0.0125445	0.257395	3.72999	0.07121105
4390	-2414.73	-2445.52	30.7963	0.08032639	0.200511	0.339161	0.309624	0.150704	0.00105462	0.00714528	0.00778941	0.00799472	0.0118822	0.000783129	0.00150917	0.00106739	0.00162902	0.00135317	0.000469364	0.00497107	0.00553105	0.00917263	0.000916255	0.000847893	0.00197428	0.00167062	0.00044734	0.00293202	0.00121546	0.00589741	0.000364998	0.0134144	0.0908855	0.0990786	0.10169	0.151138	0.00996113	0.0191961	0.0135769	0.0207205	0.0172118	0.00597015	0.0632303	0.0703531	0.116673	0.0116544	0.0107849	0.0251122	0.0212497	0.00569001	0.0372942	0.0154603	0.075013	0.00464265	0.0516736	0.384136	0.0808731	0.122641	0.298166	0.0625098	1	0.517932	2.35417	1.771e-08	0.00019807	0.0464283	3.95337	0.07861851
4400	-2412.99	-2443	30.0091	0.07394031	0.164248	0.350839	0.315543	0.16937	0.00195746	0.00655504	0.0050555	0.00278088	0.00777296	0.000165151	0.0013247	0.00134066	0.00143946	0.000177397	0.000404184	0.00513347	0.00191614	0.00701759	0.000709924	0.000966856	0.000500274	0.00150567	0.000435093	0.00352197	0.000911053	0.00431048	0.000115331	0.0349439	0.117018	0.090249	0.0496432	0.13876	0.00294821	0.0236482	0.023933	0.0256968	0.00316683	0.00721535	0.0916408	0.0342063	0.125276	0.0126733	0.01726	0.00893071	0.0268787	0.00776713	0.0628729	0.0162638	0.0769491	0.00205885	0.088475	0.503431	0.102803	0.082931	0.207977	0.0143826	1	0.667237	2.84864	3.99327e-09	9.4104e-05	0.0340884	3.96582	0.05601725
4410	-2410.05	-2442.09	32.0465	0.03944097	0.171795	0.322242	0.328811	0.177153	0.00303723	0.00463411	0.00569085	0.00764561	0.00860622	0.000138866	0.00222763	0.000720805	0.00126082	0.00019474	0.00017978	0.00671537	0.00340924	0.00420777	0.000740684	0.00166512	0.00117897	0.00368246	0.000288379	0.00406644	0.00432049	0.00512612	0.000521932	0.0432286	0.0659569	0.0809975	0.108819	0.122492	0.00197647	0.0317057	0.0102592	0.0179451	0.00277173	0.0025588	0.0955794	0.0485235	0.0598889	0.0105421	0.0236996	0.0167802	0.0524122	0.00410448	0.0578773	0.0614932	0.0729596	0.00742862	0.0883473	0.406618	0.0192257	0.0643747	0.410869	0.0105645	1	0.453696	1.87113	3.03044e-16	2.59989e-08	0.0011371	3.99886	0.07025962
4420	-2416.09	-2448.76	32.6744	0.01125137	0.181942	0.33033	0.337196	0.150532	0.00317951	0.00634417	0.00565974	0.00352937	0.00993492	9.13615e-05	0.000520312	0.00034968	0.00168937	0.00167401	0.00124257	0.00357652	0.00178629	0.00257622	0.00018923	0.00167121	4.5632e-05	0.000975122	0.000362543	0.00312885	0.0036727	0.00257402	0.000728514	0.0572866	0.114306	0.101974	0.0635901	0.179002	0.0016461	0.00937468	0.00630032	0.0304381	0.0301613	0.022388	0.0644396	0.0321843	0.0464167	0.00340943	0.0301108	0.00082217	0.0175692	0.00653208	0.0563738	0.0661725	0.0463772	0.0131259	0.10243	0.391491	0.0165893	0.100302	0.354527	0.0346597	1	0.473501	1.74158	1.73185e-54	1.97022e-27	1.32209e-11	4	0.05550186
4430	-2411.45	-2441.86	30.4031	0.04234929	0.176443	0.326923	0.327151	0.169483	0.00246021	0.00803381	0.00166056	0.0055486	0.00652732	8.37392e-05	0.000542686	0.000496067	0.0019243	0.000781502	0.000628404	0.00270923	0.00253738	0.00349341	0.000514184	0.00220702	4.6984e-05	0.000949072	0.000409706	0.00383625	0.00269401	0.00264347	0.000720117	0.0478192	0.156154	0.0322765	0.107849	0.126872	0.00162765	0.0105482	0.00964211	0.0374029	0.0151901	0.0122144	0.0526595	0.0493194	0.0679016	0.00999423	0.0428981	0.000913232	0.0184472	0.00796349	0.0745655	0.0523637	0.0513814	0.013997	0.0731999	0.455365	0.0142181	0.0556934	0.303851	0.0976717	1	0.705622	2.81001	3.3853e-15	8.68746e-08	0.00187573	3.99812	0.05144803
4440	-2412.15	-2443.77	31.6224	0.06096772	0.174857	0.323984	0.315955	0.185203	0.0020414	0.0075166	0.00741674	0.00831352	0.00945898	7.22706e-05	0.00155822	0.000287453	0.00103111	0.000407525	0.00113192	0.00516377	0.00381378	0.00429809	0.000123156	0.00141967	0.000127562	0.00312416	0.000508607	0.00384854	0.00175626	0.00421714	0.000825581	0.029818	0.109792	0.108334	0.121433	0.138164	0.00105563	0.0227604	0.00419872	0.0150611	0.00595257	0.0165335	0.0754253	0.0557065	0.0627806	0.00179889	0.0207366	0.00186325	0.0456335	0.00742904	0.0562142	0.025653	0.0615982	0.012059	0.0686656	0.408263	0.050643	0.0541413	0.331789	0.0864984	1	0.506444	2.04303	7.40817e-11	1.28313e-05	0.0149064	3.98508	0.06846205
4450	-2412.15	-2445.06	32.9071	0.02270716	0.16302	0.344863	0.330627	0.161489	0.00551727	0.00810526	0.00488142	0.0150955	0.0175036	0.000315319	0.00126431	0.00121855	0.0014253	9.00583e-05	0.00208319	0.00966579	0.00332448	0.00430783	4.0606e-05	0.00263469	9.04094e-05	0.00140251	0.00193691	0.00689538	0.00373469	0.00274511	0.00279432	0.0568366	0.083497	0.0502863	0.155507	0.180315	0.00324828	0.0130244	0.0125529	0.0146828	0.000927743	0.0214602	0.0995729	0.0342474	0.0443775	0.000418306	0.0271415	0.000931359	0.0144481	0.0199532	0.0710333	0.0384732	0.028279	0.0287858	0.0771015	0.438564	0.0844496	0.0912047	0.25013	0.0585504	1	0.520361	1.63418	1.71194e-27	6.18827e-14	5.27884e-06	3.99999	0.09707254
4460	-2411.06	-2440.78	29.72	0.05053205	0.166344	0.351896	0.316977	0.164783	0.00404898	0.009005	0.00427454	0.00806939	0.00586444	0.000380502	0.00321664	0.00160837	0.0011963	0.000237222	0.00018209	0.00465428	0.0029111	0.013131	0.000172986	0.00207329	0.000797787	0.000637182	0.000912741	0.00545821	0.00390276	0.0060715	0.00198568	0.0501161	0.111459	0.052908	0.0998787	0.072587	0.00470965	0.0398139	0.0199075	0.0148071	0.00293621	0.00225381	0.0576082	0.036032	0.162528	0.00214113	0.0256621	0.00987459	0.0078867	0.0112974	0.0675588	0.0483062	0.0751499	0.0245777	0.0999933	0.442081	0.0666118	0.0526701	0.303757	0.0348871	1	0.237758	2.01416	6.77813e-13	1.22843e-06	0.00562999	3.99437	0.08079194
4470	-2407.65	-2440.25	32.5991	0.01361122	0.172258	0.3494	0.314729	0.163614	0.00292753	0.00602899	0.00329671	0.0128439	0.00784235	0.00291024	0.0016268	0.000617821	0.00112828	0.000232038	0.00027759	0.0053429	0.00350074	0.00313603	0.000106005	0.00139847	0.000575643	0.00071149	0.000905338	0.0026542	0.00147179	0.00419869	0.000538107	0.0455493	0.0938049	0.0512934	0.199837	0.122019	0.0452803	0.0253113	0.00961265	0.0175549	0.00361028	0.00431902	0.0831301	0.0544679	0.0487934	0.00164932	0.0217587	0.00895641	0.0110701	0.0140861	0.0412965	0.0228995	0.0653272	0.00837239	0.104755	0.396909	0.0791357	0.0865992	0.292351	0.04025	1	0.676368	1.89483	3.27839e-45	8.57036e-23	1.1125e-09	4	0.06427162
4480	-2414.04	-2446.43	32.3855	0.1195111	0.181395	0.347502	0.325582	0.145522	0.000749813	0.00771116	0.00370393	0.00635054	0.00453686	0.00029148	0.00331948	0.000793998	0.00301196	0.000568585	0.000801101	0.00738939	0.00293991	0.00457494	4.66472e-05	0.00209407	0.000529113	0.00131734	0.000187782	0.00515319	0.0067016	0.00604971	0.00139216	0.0106788	0.109822	0.0527515	0.0904445	0.0646141	0.00415126	0.0472761	0.0113081	0.0428964	0.00809781	0.0114093	0.10524	0.0418702	0.0651564	0.00066435	0.0298238	0.00753564	0.0187615	0.0026744	0.0733918	0.0954444	0.0861601	0.0198272	0.063067	0.358867	0.0674402	0.0970211	0.340204	0.0734005	1	0.528922	1.43034	5.04644e-06	0.00333108	0.149458	3.84721	0.07021474
4490	-2419.22	-2450.26	31.0497	0.1564062	0.177824	0.340661	0.319173	0.162343	0.00141641	0.00524816	0.0148863	0.00860312	0.0112402	0.000713566	0.00108909	0.00144806	0.00205191	0.00118395	0.000778237	0.0117764	0.00201344	0.00528331	6.96803e-05	0.00304108	0.000989408	0.00199403	0.000367707	0.00405921	0.0045837	0.0125303	0.00270568	0.0144425	0.0535128	0.151788	0.0877217	0.11461	0.00727587	0.0111049	0.0147651	0.0209223	0.0120721	0.00793529	0.120078	0.02053	0.0538713	0.000710495	0.0310084	0.0100885	0.0203321	0.00374932	0.0413897	0.0467377	0.127765	0.0275885	0.0784321	0.388047	0.0678769	0.0718633	0.336382	0.0573988	1	0.314823	1.37237	7.74288e-05	0.0129874	0.261053	3.72588	0.09807292
4500	-2409.77	-2439.07	29.2945	0.09149774	0.17728	0.353988	0.318197	0.150535	0.00137247	0.0073637	0.00466025	0.00404262	0.0064986	0.000685075	0.000282706	0.00156281	0.000486874	0.000204991	0.000298518	0.00485571	0.00338146	0.000903294	1.97816e-05	0.00152973	0.000182396	0.00107189	7.69141e-05	0.00664356	0.00648677	0.00516613	0.000682262	0.0234776	0.125965	0.0797188	0.0691536	0.111166	0.011719	0.004836	0.0267336	0.00832854	0.00350661	0.00510649	0.0830625	0.0578437	0.0154519	0.000338387	0.0261678	0.00312009	0.0183359	0.0013157	0.113646	0.110964	0.0883727	0.0116709	0.0782229	0.343384	0.00605255	0.0502005	0.466206	0.0559339	1	0.599402	3.10407	1.45396e-07	0.000566972	0.0718299	3.9276	0.05845851
4510	-2414.83	-2444.72	29.8977	0.1094143	0.159313	0.35806	0.327551	0.155076	0.00119384	0.00381323	0.00270484	0.00562826	0.00509183	0.00078723	0.000970864	0.000507255	0.000390213	0.000405609	0.000832578	0.00392141	0.00237339	0.00196685	2.35713e-05	0.00162775	0.000603624	0.0020691	0.000160157	0.00622794	0.00788911	0.00579975	0.00285697	0.0206386	0.0659211	0.0467598	0.0972984	0.0880249	0.0136092	0.0167838	0.00876916	0.0067458	0.00701195	0.0143932	0.0677913	0.0410299	0.0340018	0.000407488	0.0281397	0.0104351	0.0357695	0.00276871	0.107665	0.136383	0.100263	0.0493897	0.119921	0.380755	0.00854788	0.064801	0.37114	0.0548352	1	0.75369	2.71989	1.73299e-06	0.00195411	0.119917	3.87813	0.05784537
4520	-2413.36	-2443.84	30.4773	0.1618701	0.174219	0.356158	0.320149	0.149474	0.00185479	0.0038144	0.00573535	0.0095427	0.0101262	0.00138958	0.00449182	0.00153588	0.00128285	0.000218296	0.000444038	0.00259536	0.00508628	0.00241246	3.89603e-05	0.000958817	0.000760911	0.000452211	0.000714723	0.00189883	0.00369428	0.00563652	0.00135296	0.0280867	0.0577605	0.0868491	0.144503	0.153338	0.021042	0.0680185	0.0232575	0.0194258	0.00330561	0.00672396	0.0393009	0.0770203	0.0365313	0.000589966	0.0145191	0.0115223	0.00684773	0.0108229	0.0287535	0.0559416	0.0853524	0.0204876	0.12875	0.409106	0.00784668	0.0780226	0.309455	0.0668201	1	0.540305	2.14027	0.000104349	0.0150649	0.277268	3.70756	0.06603815
4530	-2414.4	-2447.77	33.3728	0.07595239	0.181457	0.329407	0.333451	0.155685	0.00310094	0.00661141	0.0104994	0.00263692	0.0113854	0.00148444	0.00492527	0.000726892	0.000554034	0.000323838	0.000827873	0.00508155	0.00624395	0.00544323	0.000111397	0.00393885	0.00169286	0.000764783	0.000585787	0.00490005	0.00586271	0.00866601	0.000565622	0.0356703	0.0760516	0.120775	0.0303327	0.130967	0.0170756	0.0566558	0.00836149	0.0063731	0.00372513	0.00952309	0.0584535	0.0718247	0.0626139	0.00128141	0.0453089	0.0194732	0.00879737	0.00673836	0.0563657	0.0674392	0.0996858	0.00650639	0.089062	0.423846	0.00652821	0.0881547	0.343991	0.0484187	1	0.648359	1.21609	6.55983e-09	0.000120591	0.0377853	3.96209	0.08693323
4540	-2410.78	-2442.59	31.8035	0.03509204	0.178704	0.339581	0.328392	0.153323	0.0035555	0.0072155	0.00920247	0.00562153	0.0103419	0.00153805	0.00056255	0.00133318	0.00226987	0.00194649	0.000270868	0.00552302	0.00387639	0.00678958	0.00125335	0.00210291	0.00135755	0.00375031	0.00137792	0.00655358	0.00282869	0.00548662	0.000936141	0.0414906	0.0842007	0.107388	0.0656001	0.120684	0.0179482	0.00656464	0.0155575	0.0264881	0.0227145	0.00316088	0.0644505	0.0452353	0.0792306	0.0146259	0.0245397	0.0158418	0.043764	0.0160795	0.0764765	0.0330092	0.0640257	0.0109242	0.107091	0.45036	0.0196496	0.0868032	0.274621	0.0614744	1	0.334382	1.68012	3.89104e-18	2.9471e-09	0.000460788	3.99954	0.08569398
4550	-2404.47	-2436.98	32.5096	0.02832326	0.164711	0.340508	0.33148	0.1633	0.00225686	0.00923441	0.0056428	0.00707452	0.00518312	0.00112755	0.000488201	0.000389582	0.00107224	0.000246276	0.000103991	0.00509377	0.00331152	0.00163208	0.000810298	0.000956177	0.00041613	0.00256853	0.00052754	0.00361153	0.00468575	0.00371129	0.000538592	0.0371912	0.152175	0.0929886	0.116582	0.0854133	0.018581	0.00804513	0.00641999	0.0176696	0.00405841	0.00171369	0.083941	0.0545711	0.0268953	0.013353	0.015757	0.00685747	0.0423272	0.00869341	0.0595149	0.0772171	0.061159	0.00887553	0.113374	0.398956	0.0448604	0.0865506	0.303823	0.052436	1	0.751344	1.86093	3.09338e-22	2.62924e-11	6.50314e-05	3.99993	0.06068276
4560	-2410.93	-2441.42	30.4916	0.04984728	0.171931	0.328236	0.336444	0.163389	0.0020025	0.00508772	0.00338629	0.00315527	0.00794515	0.00102923	0.000697697	0.000290654	0.00122991	0.000337126	0.000140829	0.0063294	0.00228803	0.00445884	0.00072281	0.000887828	0.000357404	0.00299151	0.000944088	0.00241278	0.004244	0.00380408	0.00224564	0.0351385	0.0892758	0.0594203	0.0553664	0.139416	0.0180603	0.0122427	0.0051002	0.0215815	0.00591565	0.00247116	0.111064	0.0401487	0.0782406	0.0126834	0.015579	0.00627148	0.0524929	0.0165662	0.0423379	0.0744708	0.0667514	0.0394049	0.125774	0.390301	0.0500376	0.0602255	0.298595	0.0750672	1	0.628038	2.72115	4.65037e-13	1.01757e-06	0.0052068	3.99479	0.05698879
4570	-2411.85	-2442.49	30.6365	0.01714417	0.170332	0.337994	0.333735	0.157939	0.00192427	0.0093638	0.00510483	0.0124024	0.00641245	0.00373872	0.00105176	0.000458665	0.00118518	0.000432546	0.000265065	0.00763024	0.00453024	0.00174786	0.00137651	0.0023467	0.000228766	0.00120427	0.000612272	0.00492972	0.00386143	0.00588234	0.00367263	0.0239449	0.116519	0.0635224	0.15433	0.0797939	0.0465231	0.0130877	0.00570744	0.0147479	0.00538242	0.00329836	0.0949476	0.0563725	0.0217497	0.0171288	0.0292014	0.00284667	0.0149855	0.00761886	0.0613434	0.04805	0.0731974	0.0457007	0.133067	0.310831	0.0638823	0.0768826	0.382684	0.0326534	1	0.23039	1.6782	4.27109e-36	3.09246e-18	8.66158e-08	4	0.08036263
4580	-2405.68	-2438.37	32.6853	0.03710624	0.176024	0.349288	0.311472	0.163217	0.00129621	0.00696153	0.00672896	0.00369066	0.00839336	0.0013001	0.00274187	0.000758674	0.00100911	0.000656967	0.00010283	0.00612371	0.00228589	0.00720647	0.000991592	0.00226767	0.000422016	0.000796006	0.000255587	0.00533599	0.000420616	0.00791961	0.00280093	0.0183948	0.0987922	0.0954918	0.0523747	0.119112	0.0184499	0.0389103	0.0107665	0.0143204	0.00932313	0.00145928	0.0869026	0.0324395	0.102268	0.0140718	0.0321809	0.0059889	0.0112963	0.00362708	0.0757239	0.00596903	0.112389	0.0397485	0.0670642	0.404308	0.0361406	0.0898031	0.316858	0.0858262	1	0.454446	1.58359	3.32058e-17	8.60785e-09	0.000718837	3.99928	0.07046635
4590	-2421.03	-2450.39	29.3555	0.1537884	0.182756	0.32129	0.336355	0.159599	0.00216327	0.00306699	0.00395988	0.00459279	0.00601983	0.0015784	0.000858906	0.000369936	0.00109731	0.00125554	7.66166e-05	0.00211992	0.00187193	0.0033972	0.000795768	0.00286289	0.00040228	0.00064843	0.000164968	0.00229744	0.00040853	0.00492353	0.000198207	0.0479335	0.0679582	0.0877428	0.101767	0.133387	0.034974	0.0190316	0.00819702	0.0243141	0.0278201	0.00169767	0.0469731	0.0414781	0.075275	0.0176326	0.0634358	0.0089137	0.0143679	0.00365535	0.0509065	0.00905218	0.109095	0.00439185	0.0717986	0.255327	0.197678	0.0629607	0.340852	0.0713832	1	0.438092	2.57809	6.66111e-05	0.0120506	0.253221	3.73466	0.04513056
4600	-2414.57	-2444.6	30.0302	0.06897008	0.181762	0.324983	0.334526	0.15873	0.00169802	0.00518352	0.00347434	0.00443011	0.00531915	0.00125944	0.000456648	0.00115684	0.000595348	0.000409041	7.36733e-05	0.00414822	0.00224678	0.00571841	0.0014011	0.000332433	0.00088421	0.000267829	0.00124922	0.00277626	0.00102565	0.0040812	0.000283012	0.0350321	0.106942	0.0716796	0.0913982	0.10974	0.0259837	0.00942117	0.0238669	0.0122827	0.00843897	0.00151996	0.0855825	0.0463536	0.117977	0.0289062	0.00685846	0.0182423	0.0055256	0.0257727	0.0572774	0.0211602	0.0841997	0.00583886	0.0628288	0.328314	0.187301	0.0489698	0.315327	0.0572591	1	1.0149	2.71298	1.03492e-09	4.79266e-05	0.0257603	3.97419	0.04847045
